Country,Land_Use,habitat_id,habitat,species_group,abs_CF_cty
Nepal,pasture,10,Pasture_Minimal,Birds,7.94E-13
Nepal,pasture,8.5,Pasture_LightIntense,Birds,9.34E-13
Nepal,pasture,10,Pasture_Minimal,Mammals,5.37E-13
Nepal,pasture,8.5,Pasture_LightIntense,Mammals,6.25E-13
Nepal,pasture,10,Pasture_Minimal,Plants,6.13E-13
Nepal,pasture,9,Pasture_Light,Plants,3.15E-12
Nepal,pasture,8,Pasture_Intense,Plants,4.55E-12
Nepal,pasture,8.5,Pasture_LightIntense,Reptiles,2.85E-14
Nepal,pasture,10,Pasture_Minimal,Reptiles,2.75E-14
Nepal,cropland,14,Urban_Intense,Amphibians,9.40E-14
Nepal,cropland,4,Cropland_Minimal,Amphibians,5.49E-14
Nepal,cropland,15,Urban_Light,Amphibians,7.39E-14
Nepal,cropland,13,Plantation_Minimal,Amphibians,9.58E-14
Nepal,cropland,11.5,Plantation_LightIntense,Amphibians,7.59E-13
Nepal,cropland,16,Urban_Minimal,Amphibians,4.86E-14
Nepal,cropland,2.5,Cropland_LightIntense,Amphibians,7.52E-14
Armenia,cropland,2.5,Cropland_LightIntense,Birds,1.40E-13
Nepal,cropland,14,Urban_Intense,Birds,1.78E-12
Nepal,cropland,15,Urban_Light,Birds,1.51E-12
Nepal,cropland,16,Urban_Minimal,Birds,1.25E-12
Nepal,cropland,13,Plantation_Minimal,Birds,1.39E-12
Nepal,cropland,11.5,Plantation_LightIntense,Birds,1.13E-11
Nepal,cropland,4,Cropland_Minimal,Birds,1.09E-12
Nepal,cropland,4,Cropland_Minimal,Mammals,5.53E-13
Nepal,cropland,2.5,Cropland_LightIntense,Mammals,6.43E-13
Nepal,cropland,14,Urban_Intense,Mammals,7.90E-13
Nepal,cropland,11.5,Plantation_LightIntense,Mammals,4.12E-12
Nepal,cropland,15,Urban_Light,Mammals,6.34E-13
Nepal,cropland,13,Plantation_Minimal,Mammals,5.16E-13
Nepal,cropland,16,Urban_Minimal,Mammals,5.31E-13
Jersey,cropland,2,Cropland_Intense,Plants,2.64E-12
Nepal,cropland,4,Cropland_Minimal,Plants,1.46E-12
Nepal,cropland,14,Urban_Intense,Plants,1.78E-12
Nepal,cropland,11,Plantation_Intense,Plants,2.25E-12
Lebanon,cropland,3,Cropland_Light,Plants,1.29E-11
Nepal,cropland,16,Urban_Minimal,Plants,0
Nepal,cropland,15,Urban_Light,Plants,6.34E-14
Nepal,cropland,12.5,Plantation_MinimalLight,Plants,1.30E-12
Nepal,cropland,4,Cropland_Minimal,Reptiles,9.70E-14
Nepal,cropland,16,Urban_Minimal,Reptiles,7.70E-14
Nepal,cropland,2.5,Cropland_LightIntense,Reptiles,1.19E-13
Nepal,cropland,14,Urban_Intense,Reptiles,1.26E-13
Nepal,cropland,11.5,Plantation_LightIntense,Reptiles,1.08E-12
Nepal,cropland,13,Plantation_Minimal,Reptiles,1.19E-13
Nepal,cropland,15,Urban_Light,Reptiles,1.11E-13
Lebanon,pasture,10,Pasture_Minimal,Amphibians,6.14E-14
Lebanon,pasture,8.5,Pasture_LightIntense,Amphibians,6.55E-14
Lebanon,pasture,8.5,Pasture_LightIntense,Birds,1.65E-13
Lebanon,pasture,10,Pasture_Minimal,Birds,1.58E-13
Lebanon,pasture,10,Pasture_Minimal,Mammals,2.80E-13
Lebanon,pasture,8.5,Pasture_LightIntense,Mammals,2.97E-13
Lebanon,pasture,9,Pasture_Light,Plants,7.99E-12
Lebanon,pasture,10,Pasture_Minimal,Plants,1.55E-12
Lebanon,pasture,8,Pasture_Intense,Plants,1.15E-11
Lebanon,pasture,10,Pasture_Minimal,Reptiles,8.00E-13
Lebanon,pasture,8.5,Pasture_LightIntense,Reptiles,8.21E-13
Syria,pasture,10,Pasture_Minimal,Amphibians,1.06E-14
Syria,pasture,8.5,Pasture_LightIntense,Amphibians,1.14E-14
Syria,pasture,8.5,Pasture_LightIntense,Birds,1.16E-13
Syria,pasture,10,Pasture_Minimal,Birds,1.11E-13
Syria,pasture,10,Pasture_Minimal,Mammals,1.57E-13
Syria,pasture,8.5,Pasture_LightIntense,Mammals,1.66E-13
Syria,pasture,9,Pasture_Light,Plants,2.54E-12
Syria,pasture,10,Pasture_Minimal,Plants,4.95E-13
Syria,pasture,8,Pasture_Intense,Plants,3.67E-12
Syria,pasture,10,Pasture_Minimal,Reptiles,3.08E-13
Syria,pasture,8.5,Pasture_LightIntense,Reptiles,3.15E-13
Lebanon,cropland,4,Cropland_Minimal,Amphibians,3.21E-14
Lebanon,cropland,14,Urban_Intense,Amphibians,4.29E-14
Lebanon,cropland,13,Plantation_Minimal,Amphibians,4.55E-15
Lebanon,cropland,11.5,Plantation_LightIntense,Amphibians,4.77E-14
Lebanon,cropland,16,Urban_Minimal,Amphibians,3.57E-14
Lebanon,cropland,2.5,Cropland_LightIntense,Amphibians,3.69E-14
Lebanon,cropland,15,Urban_Light,Amphibians,3.95E-14
Lebanon,cropland,15,Urban_Light,Birds,2.31E-13
Lebanon,cropland,11.5,Plantation_LightIntense,Birds,2.44E-13
Lebanon,cropland,14,Urban_Intense,Birds,2.41E-13
South Korea,cropland,2.5,Cropland_LightIntense,Birds,1.37E-13
Lebanon,cropland,13,Plantation_Minimal,Birds,2.32E-14
Lebanon,cropland,4,Cropland_Minimal,Birds,1.67E-13
Lebanon,cropland,16,Urban_Minimal,Birds,2.20E-13
Lebanon,cropland,14,Urban_Intense,Mammals,4.82E-13
Lebanon,cropland,2.5,Cropland_LightIntense,Mammals,3.98E-13
Lebanon,cropland,13,Plantation_Minimal,Mammals,4.85E-14
Lebanon,cropland,4,Cropland_Minimal,Mammals,3.57E-13
Lebanon,cropland,11.5,Plantation_LightIntense,Mammals,5.09E-13
Lebanon,cropland,16,Urban_Minimal,Mammals,4.35E-13
Lebanon,cropland,15,Urban_Light,Mammals,4.60E-13
Lebanon,cropland,14,Urban_Intense,Plants,1.39E-11
Albania,cropland,3,Cropland_Light,Plants,1.30E-11
Lebanon,cropland,12.5,Plantation_MinimalLight,Plants,1.02E-11
Lebanon,cropland,15,Urban_Light,Plants,4.97E-13
Lebanon,cropland,4,Cropland_Minimal,Plants,1.14E-11
Netherlands,cropland,2,Cropland_Intense,Plants,2.64E-12
Lebanon,cropland,16,Urban_Minimal,Plants,0
Lebanon,cropland,11,Plantation_Intense,Plants,1.76E-11
Lebanon,cropland,16,Urban_Minimal,Reptiles,1.03E-12
Lebanon,cropland,14,Urban_Intense,Reptiles,1.05E-12
Lebanon,cropland,4,Cropland_Minimal,Reptiles,9.18E-13
Lebanon,cropland,11.5,Plantation_LightIntense,Reptiles,9.54E-13
Lebanon,cropland,2.5,Cropland_LightIntense,Reptiles,9.46E-13
Lebanon,cropland,15,Urban_Light,Reptiles,1.04E-12
Lebanon,cropland,13,Plantation_Minimal,Reptiles,9.04E-14
Syria,cropland,4,Cropland_Minimal,Amphibians,1.11E-14
Syria,cropland,14,Urban_Intense,Amphibians,1.68E-14
Syria,cropland,13,Plantation_Minimal,Amphibians,1.87E-15
Syria,cropland,11.5,Plantation_LightIntense,Amphibians,1.96E-14
Syria,cropland,16,Urban_Minimal,Amphibians,1.35E-14
Syria,cropland,2.5,Cropland_LightIntense,Amphibians,1.34E-14
Syria,cropland,15,Urban_Light,Amphibians,1.53E-14
Syria,cropland,15,Urban_Light,Birds,1.81E-13
Syria,cropland,11.5,Plantation_LightIntense,Birds,1.83E-13
Syria,cropland,14,Urban_Intense,Birds,1.89E-13
United Arab Emirates,cropland,2.5,Cropland_LightIntense,Birds,1.33E-13
Syria,cropland,13,Plantation_Minimal,Birds,1.74E-14
Syria,cropland,4,Cropland_Minimal,Birds,1.31E-13
Syria,cropland,16,Urban_Minimal,Birds,1.72E-13
Syria,cropland,14,Urban_Intense,Mammals,3.45E-13
Syria,cropland,2.5,Cropland_LightIntense,Mammals,2.84E-13
Syria,cropland,13,Plantation_Minimal,Mammals,3.42E-14
Syria,cropland,4,Cropland_Minimal,Mammals,2.54E-13
Syria,cropland,11.5,Plantation_LightIntense,Mammals,3.59E-13
Syria,cropland,16,Urban_Minimal,Mammals,3.11E-13
Syria,cropland,15,Urban_Light,Mammals,3.29E-13
Syria,cropland,14,Urban_Intense,Plants,8.32E-12
Kenya,cropland,3,Cropland_Light,Plants,1.36E-11
Syria,cropland,12.5,Plantation_MinimalLight,Plants,6.06E-12
Syria,cropland,15,Urban_Light,Plants,2.97E-13
Syria,cropland,4,Cropland_Minimal,Plants,6.83E-12
Niger,cropland,2,Cropland_Intense,Plants,2.61E-12
Syria,cropland,16,Urban_Minimal,Plants,0
Syria,cropland,11,Plantation_Intense,Plants,1.05E-11
Syria,cropland,16,Urban_Minimal,Reptiles,6.45E-13
Syria,cropland,14,Urban_Intense,Reptiles,6.54E-13
Syria,cropland,4,Cropland_Minimal,Reptiles,5.73E-13
Syria,cropland,11.5,Plantation_LightIntense,Reptiles,6.11E-13
Syria,cropland,2.5,Cropland_LightIntense,Reptiles,5.91E-13
Syria,cropland,15,Urban_Light,Reptiles,6.49E-13
Syria,cropland,13,Plantation_Minimal,Reptiles,5.79E-14
Zimbabwe,pasture,10,Pasture_Minimal,Amphibians,8.76E-14
Zimbabwe,pasture,8.5,Pasture_LightIntense,Amphibians,9.68E-14
Zimbabwe,pasture,8.5,Pasture_LightIntense,Birds,1.45E-12
Zimbabwe,pasture,10,Pasture_Minimal,Birds,1.42E-12
Zimbabwe,pasture,8.5,Pasture_LightIntense,Mammals,7.00E-13
Zimbabwe,pasture,10,Pasture_Minimal,Mammals,6.90E-13
Zimbabwe,pasture,10,Pasture_Minimal,Plants,1.40E-12
Zimbabwe,pasture,9,Pasture_Light,Plants,7.22E-12
Zimbabwe,pasture,8,Pasture_Intense,Plants,1.04E-11
Zimbabwe,pasture,10,Pasture_Minimal,Reptiles,5.81E-13
Zimbabwe,pasture,8.5,Pasture_LightIntense,Reptiles,5.82E-13
Zimbabwe,cropland,4,Cropland_Minimal,Amphibians,8.55E-14
Zimbabwe,cropland,16,Urban_Minimal,Amphibians,1.21E-13
Zimbabwe,cropland,14,Urban_Intense,Amphibians,1.37E-13
Zimbabwe,cropland,11.5,Plantation_LightIntense,Amphibians,1.47E-13
Zimbabwe,cropland,13,Plantation_Minimal,Amphibians,1.05E-13
Zimbabwe,cropland,15,Urban_Light,Amphibians,1.30E-13
Zimbabwe,cropland,2.5,Cropland_LightIntense,Amphibians,1.04E-13
Jersey,cropland,2.5,Cropland_LightIntense,Birds,1.32E-13
Zimbabwe,cropland,16,Urban_Minimal,Birds,1.50E-12
Zimbabwe,cropland,13,Plantation_Minimal,Birds,8.98E-13
Zimbabwe,cropland,11.5,Plantation_LightIntense,Birds,1.59E-12
Zimbabwe,cropland,15,Urban_Light,Birds,1.60E-12
Zimbabwe,cropland,4,Cropland_Minimal,Birds,1.27E-12
Zimbabwe,cropland,14,Urban_Intense,Birds,1.68E-12
Zimbabwe,cropland,13,Plantation_Minimal,Mammals,4.07E-13
Zimbabwe,cropland,16,Urban_Minimal,Mammals,6.94E-13
Zimbabwe,cropland,14,Urban_Intense,Mammals,7.44E-13
Zimbabwe,cropland,11.5,Plantation_LightIntense,Mammals,7.30E-13
Zimbabwe,cropland,4,Cropland_Minimal,Mammals,7.00E-13
Zimbabwe,cropland,15,Urban_Light,Mammals,7.20E-13
Zimbabwe,cropland,2.5,Cropland_LightIntense,Mammals,7.29E-13
Chad,cropland,2,Cropland_Intense,Plants,2.59E-12
Zimbabwe,cropland,4,Cropland_Minimal,Plants,1.02E-11
Cabo Verde,cropland,3,Cropland_Light,Plants,1.39E-11
Zimbabwe,cropland,14,Urban_Intense,Plants,1.20E-11
Zimbabwe,cropland,11,Plantation_Intense,Plants,1.50E-11
Zimbabwe,cropland,16,Urban_Minimal,Plants,0
Zimbabwe,cropland,12.5,Plantation_MinimalLight,Plants,8.69E-12
Zimbabwe,cropland,15,Urban_Light,Plants,4.28E-13
Zimbabwe,cropland,4,Cropland_Minimal,Reptiles,5.97E-13
Zimbabwe,cropland,11.5,Plantation_LightIntense,Reptiles,6.03E-13
Zimbabwe,cropland,14,Urban_Intense,Reptiles,5.99E-13
Zimbabwe,cropland,2.5,Cropland_LightIntense,Reptiles,6.02E-13
Zimbabwe,cropland,15,Urban_Light,Reptiles,5.96E-13
Zimbabwe,cropland,16,Urban_Minimal,Reptiles,5.91E-13
Zimbabwe,cropland,13,Plantation_Minimal,Reptiles,2.58E-13
Djibouti,pasture,8.5,Pasture_LightIntense,Amphibians,5.21E-16
Djibouti,pasture,10,Pasture_Minimal,Amphibians,5.21E-16
Djibouti,pasture,8.5,Pasture_LightIntense,Birds,5.82E-13
Djibouti,pasture,10,Pasture_Minimal,Birds,5.67E-13
Djibouti,pasture,8.5,Pasture_LightIntense,Mammals,2.01E-13
Djibouti,pasture,10,Pasture_Minimal,Mammals,1.98E-13
Djibouti,pasture,9,Pasture_Light,Plants,2.13E-13
Djibouti,pasture,8,Pasture_Intense,Plants,3.07E-13
Djibouti,pasture,10,Pasture_Minimal,Plants,4.13E-14
Djibouti,pasture,10,Pasture_Minimal,Reptiles,2.00E-13
Djibouti,pasture,8.5,Pasture_LightIntense,Reptiles,2.01E-13
Djibouti,cropland,14,Urban_Intense,Amphibians,7.65E-16
Djibouti,cropland,13,Plantation_Minimal,Amphibians,1.60E-16
Djibouti,cropland,2.5,Cropland_LightIntense,Amphibians,4.20E-16
Djibouti,cropland,16,Urban_Minimal,Amphibians,0
Djibouti,cropland,15,Urban_Light,Amphibians,4.19E-16
Djibouti,cropland,4,Cropland_Minimal,Amphibians,2.17E-16
Djibouti,cropland,11.5,Plantation_LightIntense,Amphibians,1.68E-15
Djibouti,cropland,11.5,Plantation_LightIntense,Birds,1.99E-12
Netherlands,cropland,2.5,Cropland_LightIntense,Birds,1.32E-13
Djibouti,cropland,13,Plantation_Minimal,Birds,1.90E-13
Djibouti,cropland,16,Urban_Minimal,Birds,0
Djibouti,cropland,15,Urban_Light,Birds,5.47E-13
Djibouti,cropland,14,Urban_Intense,Birds,9.95E-13
Djibouti,cropland,4,Cropland_Minimal,Birds,2.42E-13
Djibouti,cropland,15,Urban_Light,Mammals,1.93E-13
Djibouti,cropland,13,Plantation_Minimal,Mammals,5.16E-14
Djibouti,cropland,14,Urban_Intense,Mammals,3.51E-13
Djibouti,cropland,4,Cropland_Minimal,Mammals,9.37E-14
Djibouti,cropland,2.5,Cropland_LightIntense,Mammals,1.82E-13
Djibouti,cropland,11.5,Plantation_LightIntense,Mammals,5.42E-13
Djibouti,cropland,16,Urban_Minimal,Mammals,0
United Arab Emirates,cropland,2,Cropland_Intense,Plants,2.58E-12
Djibouti,cropland,4,Cropland_Minimal,Plants,2.52E-13
Djibouti,cropland,12.5,Plantation_MinimalLight,Plants,4.15E-14
Djibouti,cropland,11,Plantation_Intense,Plants,7.20E-14
Djibouti,cropland,15,Urban_Light,Plants,1.09E-14
Uganda,cropland,3,Cropland_Light,Plants,1.42E-11
Djibouti,cropland,14,Urban_Intense,Plants,3.06E-13
Djibouti,cropland,16,Urban_Minimal,Plants,0
Djibouti,cropland,15,Urban_Light,Reptiles,1.90E-13
Djibouti,cropland,11.5,Plantation_LightIntense,Reptiles,5.63E-13
Djibouti,cropland,13,Plantation_Minimal,Reptiles,5.36E-14
Djibouti,cropland,2.5,Cropland_LightIntense,Reptiles,1.85E-13
Djibouti,cropland,4,Cropland_Minimal,Reptiles,9.56E-14
Djibouti,cropland,14,Urban_Intense,Reptiles,3.47E-13
Djibouti,cropland,16,Urban_Minimal,Reptiles,0
Fiji,pasture,8.5,Pasture_LightIntense,Amphibians,8.22E-15
Fiji,pasture,10,Pasture_Minimal,Amphibians,4.93E-15
Fiji,pasture,8.5,Pasture_LightIntense,Birds,3.00E-12
Fiji,pasture,10,Pasture_Minimal,Birds,1.80E-12
Fiji,pasture,8.5,Pasture_LightIntense,Mammals,1.16E-13
Fiji,pasture,10,Pasture_Minimal,Mammals,6.99E-14
Fiji,pasture,8,Pasture_Intense,Plants,4.66E-12
Fiji,pasture,10,Pasture_Minimal,Plants,6.27E-13
Fiji,pasture,9,Pasture_Light,Plants,3.22E-12
Fiji,pasture,10,Pasture_Minimal,Reptiles,8.37E-13
Fiji,pasture,8.5,Pasture_LightIntense,Reptiles,1.39E-12
Fiji,cropland,14,Urban_Intense,Amphibians,1.71E-14
Fiji,cropland,15,Urban_Light,Amphibians,9.35E-15
Fiji,cropland,13,Plantation_Minimal,Amphibians,3.43E-16
Fiji,cropland,16,Urban_Minimal,Amphibians,0
Fiji,cropland,4,Cropland_Minimal,Amphibians,9.35E-15
Fiji,cropland,11.5,Plantation_LightIntense,Amphibians,3.60E-15
Fiji,cropland,2.5,Cropland_LightIntense,Amphibians,9.35E-15
Fiji,cropland,16,Urban_Minimal,Birds,0
Fiji,cropland,4,Cropland_Minimal,Birds,3.13E-12
Fiji,cropland,15,Urban_Light,Birds,3.08E-12
Fiji,cropland,14,Urban_Intense,Birds,5.63E-12
Greece,cropland,2.5,Cropland_LightIntense,Birds,1.31E-13
Fiji,cropland,13,Plantation_Minimal,Birds,1.22E-13
Fiji,cropland,11.5,Plantation_LightIntense,Birds,1.28E-12
Fiji,cropland,11.5,Plantation_LightIntense,Mammals,6.35E-14
Fiji,cropland,14,Urban_Intense,Mammals,3.31E-13
Fiji,cropland,4,Cropland_Minimal,Mammals,1.52E-13
Fiji,cropland,15,Urban_Light,Mammals,1.81E-13
Fiji,cropland,16,Urban_Minimal,Mammals,0
Fiji,cropland,2.5,Cropland_LightIntense,Mammals,1.57E-13
Fiji,cropland,13,Plantation_Minimal,Mammals,6.05E-15
Fiji,cropland,14,Urban_Intense,Plants,6.74E-12
Comoros,cropland,3,Cropland_Light,Plants,1.50E-11
Fiji,cropland,12.5,Plantation_MinimalLight,Plants,8.10E-13
Fiji,cropland,15,Urban_Light,Plants,2.41E-13
Fiji,cropland,11,Plantation_Intense,Plants,1.40E-12
Fiji,cropland,16,Urban_Minimal,Plants,0
Fiji,cropland,4,Cropland_Minimal,Plants,5.54E-12
Nepal,cropland,2,Cropland_Intense,Plants,2.48E-12
Fiji,cropland,4,Cropland_Minimal,Reptiles,1.64E-12
Fiji,cropland,2.5,Cropland_LightIntense,Reptiles,1.64E-12
Fiji,cropland,16,Urban_Minimal,Reptiles,0
Fiji,cropland,15,Urban_Light,Reptiles,1.64E-12
Fiji,cropland,11.5,Plantation_LightIntense,Reptiles,6.33E-13
Fiji,cropland,13,Plantation_Minimal,Reptiles,6.00E-14
Fiji,cropland,14,Urban_Intense,Reptiles,3.00E-12
Philippines,pasture,8.5,Pasture_LightIntense,Amphibians,7.17E-13
Philippines,pasture,10,Pasture_Minimal,Amphibians,4.30E-13
Philippines,pasture,8.5,Pasture_LightIntense,Birds,1.09E-11
Philippines,pasture,10,Pasture_Minimal,Birds,6.52E-12
Philippines,pasture,10,Pasture_Minimal,Mammals,1.03E-12
Philippines,pasture,8.5,Pasture_LightIntense,Mammals,1.71E-12
Philippines,pasture,9,Pasture_Light,Plants,1.28E-11
Philippines,pasture,8,Pasture_Intense,Plants,1.86E-11
Philippines,pasture,10,Pasture_Minimal,Plants,2.50E-12
Philippines,pasture,8.5,Pasture_LightIntense,Reptiles,5.25E-12
Philippines,pasture,10,Pasture_Minimal,Reptiles,3.15E-12
Philippines,cropland,15,Urban_Light,Amphibians,7.01E-13
Philippines,cropland,4,Cropland_Minimal,Amphibians,7.99E-13
Philippines,cropland,14,Urban_Intense,Amphibians,8.31E-13
Philippines,cropland,2.5,Cropland_LightIntense,Amphibians,8.35E-13
Philippines,cropland,13,Plantation_Minimal,Amphibians,5.84E-13
Philippines,cropland,16,Urban_Minimal,Amphibians,1.85E-13
Philippines,cropland,11.5,Plantation_LightIntense,Amphibians,1.84E-12
Philippines,cropland,4,Cropland_Minimal,Birds,9.24E-12
Isle of Man,cropland,2.5,Cropland_LightIntense,Birds,1.30E-13
Philippines,cropland,13,Plantation_Minimal,Birds,6.26E-12
Philippines,cropland,15,Urban_Light,Birds,8.63E-12
Philippines,cropland,14,Urban_Intense,Birds,1.12E-11
Philippines,cropland,11.5,Plantation_LightIntense,Birds,1.46E-11
Philippines,cropland,16,Urban_Minimal,Birds,2.41E-12
Philippines,cropland,15,Urban_Light,Mammals,1.31E-12
Philippines,cropland,13,Plantation_Minimal,Mammals,8.30E-13
Philippines,cropland,2.5,Cropland_LightIntense,Mammals,1.68E-12
Philippines,cropland,14,Urban_Intense,Mammals,1.66E-12
Philippines,cropland,11.5,Plantation_LightIntense,Mammals,2.32E-12
Philippines,cropland,4,Cropland_Minimal,Mammals,1.60E-12
Philippines,cropland,16,Urban_Minimal,Mammals,3.75E-13
Namibia,cropland,2,Cropland_Intense,Plants,2.46E-12
Philippines,cropland,14,Urban_Intense,Plants,2.47E-11
Philippines,cropland,12.5,Plantation_MinimalLight,Plants,1.61E-11
Philippines,cropland,4,Cropland_Minimal,Plants,1.80E-11
Cyprus,cropland,3,Cropland_Light,Plants,1.52E-11
Philippines,cropland,11,Plantation_Intense,Plants,2.79E-11
Philippines,cropland,16,Urban_Minimal,Plants,0
Philippines,cropland,15,Urban_Light,Plants,8.80E-13
Philippines,cropland,11.5,Plantation_LightIntense,Reptiles,7.59E-12
Philippines,cropland,2.5,Cropland_LightIntense,Reptiles,5.53E-12
Philippines,cropland,14,Urban_Intense,Reptiles,5.42E-12
Philippines,cropland,4,Cropland_Minimal,Reptiles,5.41E-12
Philippines,cropland,16,Urban_Minimal,Reptiles,1.36E-12
Philippines,cropland,15,Urban_Light,Reptiles,4.50E-12
Philippines,cropland,13,Plantation_Minimal,Reptiles,3.38E-12
Guyana,pasture,8.5,Pasture_LightIntense,Amphibians,5.44E-13
Guyana,pasture,10,Pasture_Minimal,Amphibians,5.23E-13
Guyana,pasture,10,Pasture_Minimal,Birds,2.41E-12
Guyana,pasture,8.5,Pasture_LightIntense,Birds,2.46E-12
Guyana,pasture,8.5,Pasture_LightIntense,Mammals,5.92E-13
Guyana,pasture,10,Pasture_Minimal,Mammals,5.85E-13
Guyana,pasture,10,Pasture_Minimal,Plants,1.75E-12
Guyana,pasture,8,Pasture_Intense,Plants,1.30E-11
Guyana,pasture,9,Pasture_Light,Plants,8.98E-12
Guyana,pasture,8.5,Pasture_LightIntense,Reptiles,2.34E-13
Guyana,pasture,10,Pasture_Minimal,Reptiles,2.33E-13
Guyana,cropland,11.5,Plantation_LightIntense,Amphibians,4.77E-11
Guyana,cropland,16,Urban_Minimal,Amphibians,0
Guyana,cropland,13,Plantation_Minimal,Amphibians,4.54E-12
Guyana,cropland,2.5,Cropland_LightIntense,Amphibians,6.71E-13
Guyana,cropland,14,Urban_Intense,Amphibians,1.17E-12
Guyana,cropland,15,Urban_Light,Amphibians,6.39E-13
Guyana,cropland,4,Cropland_Minimal,Amphibians,3.46E-13
Guyana,cropland,14,Urban_Intense,Birds,2.89E-12
Guyana,cropland,4,Cropland_Minimal,Birds,8.55E-13
Guyana,cropland,13,Plantation_Minimal,Birds,1.23E-11
Guyana,cropland,16,Urban_Minimal,Birds,0
Guyana,cropland,11.5,Plantation_LightIntense,Birds,1.29E-10
Italy,cropland,2.5,Cropland_LightIntense,Birds,1.29E-13
Guyana,cropland,15,Urban_Light,Birds,1.59E-12
Guyana,cropland,14,Urban_Intense,Mammals,5.33E-13
Guyana,cropland,16,Urban_Minimal,Mammals,0
Guyana,cropland,13,Plantation_Minimal,Mammals,2.65E-12
Guyana,cropland,4,Cropland_Minimal,Mammals,1.87E-13
Guyana,cropland,2.5,Cropland_LightIntense,Mammals,3.62E-13
Guyana,cropland,15,Urban_Light,Mammals,2.92E-13
Guyana,cropland,11.5,Plantation_LightIntense,Mammals,2.77E-11
Guyana,cropland,16,Urban_Minimal,Plants,0
Guyana,cropland,14,Urban_Intense,Plants,2.69E-11
Guyana,cropland,15,Urban_Light,Plants,9.63E-13
Malawi,cropland,3,Cropland_Light,Plants,1.56E-11
Guyana,cropland,11,Plantation_Intense,Plants,2.15E-09
Guyana,cropland,12.5,Plantation_MinimalLight,Plants,1.25E-09
Guyana,cropland,4,Cropland_Minimal,Plants,2.17E-11
Bangladesh,cropland,2,Cropland_Intense,Plants,2.33E-12
Guyana,cropland,14,Urban_Intense,Reptiles,7.73E-13
Guyana,cropland,2.5,Cropland_LightIntense,Reptiles,4.29E-13
Guyana,cropland,15,Urban_Light,Reptiles,4.24E-13
Guyana,cropland,4,Cropland_Minimal,Reptiles,2.22E-13
Guyana,cropland,11.5,Plantation_LightIntense,Reptiles,3.32E-11
Guyana,cropland,16,Urban_Minimal,Reptiles,0
Guyana,cropland,13,Plantation_Minimal,Reptiles,3.16E-12
Suriname,pasture,10,Pasture_Minimal,Amphibians,5.00E-13
Suriname,pasture,8.5,Pasture_LightIntense,Amphibians,5.15E-13
Suriname,pasture,10,Pasture_Minimal,Birds,2.63E-12
Suriname,pasture,8.5,Pasture_LightIntense,Birds,2.69E-12
Suriname,pasture,10,Pasture_Minimal,Mammals,6.50E-13
Suriname,pasture,8.5,Pasture_LightIntense,Mammals,6.57E-13
Suriname,pasture,8,Pasture_Intense,Plants,9.52E-12
Suriname,pasture,9,Pasture_Light,Plants,6.59E-12
Suriname,pasture,10,Pasture_Minimal,Plants,1.28E-12
Suriname,pasture,8.5,Pasture_LightIntense,Reptiles,1.79E-13
Suriname,pasture,10,Pasture_Minimal,Reptiles,1.79E-13
Suriname,cropland,13,Plantation_Minimal,Amphibians,1.13E-13
Suriname,cropland,14,Urban_Intense,Amphibians,5.99E-13
Suriname,cropland,16,Urban_Minimal,Amphibians,0
Suriname,cropland,11.5,Plantation_LightIntense,Amphibians,1.18E-12
Suriname,cropland,2.5,Cropland_LightIntense,Amphibians,6.04E-13
Suriname,cropland,15,Urban_Light,Amphibians,3.29E-13
Suriname,cropland,4,Cropland_Minimal,Amphibians,3.12E-13
Suriname,cropland,13,Plantation_Minimal,Birds,4.80E-13
Suriname,cropland,11.5,Plantation_LightIntense,Birds,5.02E-12
Suriname,cropland,14,Urban_Intense,Birds,2.84E-12
Suriname,cropland,15,Urban_Light,Birds,1.56E-12
Suriname,cropland,16,Urban_Minimal,Birds,0
Suriname,cropland,4,Cropland_Minimal,Birds,1.45E-12
Belgium,cropland,2.5,Cropland_LightIntense,Birds,1.29E-13
Suriname,cropland,13,Plantation_Minimal,Mammals,1.14E-13
Suriname,cropland,4,Cropland_Minimal,Mammals,3.44E-13
Suriname,cropland,2.5,Cropland_LightIntense,Mammals,6.68E-13
Suriname,cropland,15,Urban_Light,Mammals,3.26E-13
Suriname,cropland,14,Urban_Intense,Mammals,5.94E-13
Suriname,cropland,16,Urban_Minimal,Mammals,0
Suriname,cropland,11.5,Plantation_LightIntense,Mammals,1.19E-12
Argentina,cropland,2,Cropland_Intense,Plants,2.26E-12
Suriname,cropland,14,Urban_Intense,Plants,1.02E-11
Spain,cropland,3,Cropland_Light,Plants,1.57E-11
Suriname,cropland,12.5,Plantation_MinimalLight,Plants,1.82E-12
Suriname,cropland,4,Cropland_Minimal,Plants,8.42E-12
Suriname,cropland,16,Urban_Minimal,Plants,0
Suriname,cropland,11,Plantation_Intense,Plants,3.16E-12
Suriname,cropland,15,Urban_Light,Plants,3.66E-13
Suriname,cropland,16,Urban_Minimal,Reptiles,0
Suriname,cropland,2.5,Cropland_LightIntense,Reptiles,1.76E-13
Suriname,cropland,15,Urban_Light,Reptiles,9.70E-14
Suriname,cropland,14,Urban_Intense,Reptiles,1.77E-13
Suriname,cropland,13,Plantation_Minimal,Reptiles,3.40E-14
Suriname,cropland,4,Cropland_Minimal,Reptiles,9.12E-14
Suriname,cropland,11.5,Plantation_LightIntense,Reptiles,3.57E-13
