STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2017,,0.63,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2018,,0.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2019,,0.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2020,,0.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2021,,0.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2022,,0.89,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2023,,0.85,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),RS,Serbia,2024,,0.89,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2017,,0.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2018,,0.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2019,,0.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2020,,0.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2021,,0.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2022,,0.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2023,,0.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SE,Sweden,2024,,0.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SI,Slovenia,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2017,,0.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2018,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2019,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2020,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2021,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2022,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2023,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),SK,Slovakia,2024,,0.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2017,,8.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2018,,8.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2019,,8.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2020,,7.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2021,,8.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2022,,9.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2023,,8.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),TR,Türkiye,2024,,7.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),UK,United Kingdom,2017,,0.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),UK,United Kingdom,2018,,0.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),UK,United Kingdom,2019,,0.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,AR,Area (cultivation/harvested/production) (1000 ha),XK,Kosovo*,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2017,,62.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2018,,71.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2019,,73.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2020,,63.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2021,,67.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2022,,77.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2023,,75.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AL,Albania,2024,,78.24,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2017,,34.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2018,,35.23,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2019,,34.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2020,,35.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2021,,37.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2022,,34.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2023,,34.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2024,,32.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BA,Bosnia and Herzegovina,2017,,0.61,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BA,Bosnia and Herzegovina,2018,,3.07,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BA,Bosnia and Herzegovina,2019,,3.38,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BA,Bosnia and Herzegovina,2021,,2.50,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BA,Bosnia and Herzegovina,2022,,14.20,,b,break in time series,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BA,Bosnia and Herzegovina,2023,,8.41,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BA,Bosnia and Herzegovina,2024,,16.58,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2017,,25.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2018,,24.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2019,,27.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2020,,27.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2021,,32.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2022,,34.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2023,,39.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BE,Belgium,2024,,29.74,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2017,,37.98,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2018,,59.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2019,,41.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2020,,41.85,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2021,,44.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2022,,46.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2023,,44.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),BG,Bulgaria,2024,,45.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2017,,6.99,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2018,,8.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2019,,6.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2020,,6.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2021,,6.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2022,,6.83,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2023,,6.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CY,Cyprus,2024,,6.86,,p,provisional,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2023,,5.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),CZ,Czechia,2024,,2.95,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2017,,58.63,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2018,,61.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2019,,61.89,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2020,,63.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2021,,67.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2022,,59.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2023,,68.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2024,,68.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2017,,15.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2018,,16.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2019,,16.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2020,,16.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2021,,15.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2022,,15.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2023,,13.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DK,Denmark,2024,,13.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2017,,3.83,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2018,,3.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2019,,4.66,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2020,,,,,,C,confidential
